country,year,sex,age,suicides_no,population,suicides_100k, gdp_per_year,gdp_per_capita,generation
Uruguay,2010,female,25-34 years,18.0,235276,7.65,"40,28,44,81,652",12882.0,Generation X
Uruguay,2010,female,15-24 years,11.0,253651,4.34,"40,28,44,81,652",12882.0,Millenials
Uruguay,2010,female,5-14 years,3.0,251005,1.2,"40,28,44,81,652",12882.0,Generation Z
Uruguay,2010,male,5-14 years,1.0,261266,0.38,"40,28,44,81,652",12882.0,Generation Z
Uruguay,2012,male,75+ years,65.0,78821,82.47,"51,26,43,90,116",16264.0,Silent
Uruguay,2012,male,55-74 years,112.0,263508,42.5,"51,26,43,90,116",16264.0,Boomers
Uruguay,2012,male,35-54 years,144.0,413990,34.78,"51,26,43,90,116",16264.0,Generation X
Uruguay,2012,male,25-34 years,72.0,234961,30.64,"51,26,43,90,116",16264.0,Millenials
Uruguay,2012,male,15-24 years,81.0,264743,30.6,"51,26,43,90,116",16264.0,Millenials
Uruguay,2012,female,55-74 years,36.0,314226,11.46,"51,26,43,90,116",16264.0,Boomers
Uruguay,2012,female,35-54 years,44.0,433744,10.14,"51,26,43,90,116",16264.0,Generation X
Uruguay,2012,female,75+ years,14.0,155392,9.01,"51,26,43,90,116",16264.0,Silent
Uruguay,2012,female,25-34 years,16.0,232940,6.87,"51,26,43,90,116",16264.0,Millenials
Uruguay,2012,female,15-24 years,12.0,255688,4.69,"51,26,43,90,116",16264.0,Millenials
Uruguay,2012,male,5-14 years,2.0,257123,0.78,"51,26,43,90,116",16264.0,Generation Z
Uruguay,2012,female,5-14 years,1.0,246803,0.41,"51,26,43,90,116",16264.0,Generation Z
Uruguay,2013,male,75+ years,63.0,79099,79.65,"57,53,12,33,351",18179.0,Silent
Uruguay,2013,male,55-74 years,89.0,267909,33.22,"57,53,12,33,351",18179.0,Boomers
Uruguay,2013,male,25-34 years,77.0,234385,32.85,"57,53,12,33,351",18179.0,Millenials
Uruguay,2013,male,35-54 years,118.0,417858,28.24,"57,53,12,33,351",18179.0,Generation X
Uruguay,2013,male,15-24 years,73.0,265054,27.54,"57,53,12,33,351",18179.0,Millenials
Uruguay,2013,female,75+ years,23.0,157260,14.63,"57,53,12,33,351",18179.0,Silent
Uruguay,2013,female,35-54 years,38.0,436578,8.7,"57,53,12,33,351",18179.0,Generation X
Uruguay,2013,female,55-74 years,25.0,318219,7.86,"57,53,12,33,351",18179.0,Boomers
Uruguay,2013,female,25-34 years,17.0,231983,7.33,"57,53,12,33,351",18179.0,Millenials
Uruguay,2013,female,15-24 years,15.0,255905,5.86,"57,53,12,33,351",18179.0,Millenials
Uruguay,2013,female,5-14 years,5.0,244964,2.04,"57,53,12,33,351",18179.0,Generation Z
Uruguay,2013,male,5-14 years,3.0,255456,1.17,"57,53,12,33,351",18179.0,Generation Z
Uruguay,2014,male,75+ years,55.0,79118,69.52,"57,23,60,13,086",18012.0,Silent
Uruguay,2014,male,35-54 years,150.0,421245,35.61,"57,23,60,13,086",18012.0,Generation X
Uruguay,2014,male,55-74 years,95.0,272749,34.83,"57,23,60,13,086",18012.0,Boomers
Uruguay,2014,male,25-34 years,81.0,234529,34.54,"57,23,60,13,086",18012.0,Millenials
Uruguay,2014,male,15-24 years,78.0,264979,29.44,"57,23,60,13,086",18012.0,Millenials
Uruguay,2014,female,55-74 years,37.0,322676,11.47,"57,23,60,13,086",18012.0,Boomers
Uruguay,2014,female,35-54 years,45.0,438879,10.25,"57,23,60,13,086",18012.0,Generation X
Uruguay,2014,female,25-34 years,20.0,231636,8.63,"57,23,60,13,086",18012.0,Millenials
Uruguay,2014,female,15-24 years,18.0,255685,7.04,"57,23,60,13,086",18012.0,Millenials
Uruguay,2014,female,75+ years,11.0,158956,6.92,"57,23,60,13,086",18012.0,Silent
Uruguay,2014,male,5-14 years,1.0,253946,0.39,"57,23,60,13,086",18012.0,Generation Z
Uruguay,2014,female,5-14 years,0.0,243247,0.0,"57,23,60,13,086",18012.0,Generation Z
Uruguay,2015,male,75+ years,58.0,78996,73.42,"53,27,43,04,222",16696.0,Silent
Uruguay,2015,male,55-74 years,133.0,277870,47.86,"53,27,43,04,222",16696.0,Boomers
Uruguay,2015,male,25-34 years,96.0,235597,40.75,"53,27,43,04,222",16696.0,Millenials
Uruguay,2015,male,35-54 years,135.0,423963,31.84,"53,27,43,04,222",16696.0,Generation X
Uruguay,2015,male,15-24 years,74.0,264562,27.97,"53,27,43,04,222",16696.0,Millenials
Uruguay,2015,female,75+ years,17.0,160620,10.58,"53,27,43,04,222",16696.0,Silent
Uruguay,2015,female,55-74 years,34.0,327405,10.38,"53,27,43,04,222",16696.0,Boomers
Uruguay,2015,female,25-34 years,23.0,232133,9.91,"53,27,43,04,222",16696.0,Millenials
Uruguay,2015,female,35-54 years,38.0,440475,8.63,"53,27,43,04,222",16696.0,Generation X
Uruguay,2015,female,15-24 years,17.0,255067,6.66,"53,27,43,04,222",16696.0,Millenials
Uruguay,2015,male,5-14 years,3.0,252509,1.19,"53,27,43,04,222",16696.0,Generation Z
Uruguay,2015,female,5-14 years,2.0,241598,0.83,"53,27,43,04,222",16696.0,Generation Z
Argentina,2020,male,5-14 years,,45376763,0.0,3.89E+11,8579.017773,Generation X
Brazil,2020,male,5-14 years,,213196304,0.0,1.44E+12,6796.844542,Generation X
Chile,2020,male,5-14 years,,19300315,0.0,2.53E+11,13231.70421,Generation X
Colombia,2020,male,5-14 years,,50930662,0.0,2.71E+11,5334.556042,Generation X
Costa Rica,2020,male,5-14 years,1.0,5123105,0.019519413,61846895121,12140.85415,Generation X
Cuba,2020,male,5-14 years,,11300698,0.0,1.07E+11,9477.852873,Generation X
Dominican Republic,2020,male,5-14 years,,10999664,0.0,78844702329,7268.19691,Generation X
Ecuador,2020,male,5-14 years,44.0,17588595,0.250162108,98808010000,5600.389615,Generation X
El Salvador,2020,male,5-14 years,,6292731,0.0,24638720000,3798.636521,Generation X
Guatemala,2020,male,5-14 years,9.0,16858333,0.053386061,77604632171,4603.339617,Generation X
Mexico,2020,male,5-14 years,154.0,125998302,0.122223869,1.07E+12,8329.271313,Generation X
Nicaragua,2020,male,5-14 years,,6755895,0.0,12621505383,1905.261152,Generation X
Panama,2020,male,5-14 years,,4294396,0.0,53977036995,12509.83529,Generation X
Paraguay,2020,male,5-14 years,,6618695,0.0,35670301496,5001.07276,Generation X
Peru,2020,male,5-14 years,,33304756,0.0,2.02E+11,6126.87454,Generation X
Uruguay,2020,male,5-14 years,,3429086,0.0,53628827440,15438.41167,Generation X
Argentina,2019,male,5-14 years,39.0,44938712,0.086784864,4.52E+11,10056.63794,Generation X
Brazil,2019,male,5-14 years,87.0,211782878,0.041079808,1.88E+12,8897.552966,Generation X
Chile,2019,male,5-14 years,,19039485,0.0,2.79E+11,14741.7144,Generation X
Colombia,2019,male,5-14 years,76.0,50187406,0.151432413,3.23E+11,6424.979492,Generation X
Costa Rica,2019,male,5-14 years,5.0,5084532,0.098337467,64072870932,12693.82796,Generation X
Cuba,2019,male,5-14 years,3.0,11316697,0.026509502,1.03E+11,9125.878679,Generation X
Dominican Republic,2019,male,5-14 years,,10881882,0.0,88941299734,8282.117131,Generation X
Ecuador,2019,male,5-14 years,39.0,17343740,0.224864995,1.08E+11,6222.524653,Generation X
El Salvador,2019,male,5-14 years,,6280217,0.0,26896660000,4167.730939,Generation X
Guatemala,2019,male,5-14 years,19.0,16604026,0.114430079,77020015201,4638.634943,Generation X
Mexico,2019,male,5-14 years,125.0,125085311,0.099931798,1.27E+12,9950.45008,Generation X
Nicaragua,2019,male,5-14 years,4.0,6663924,0.060024694,12611218627,1926.699694,Generation X
Panama,2019,male,5-14 years,4.0,4232532,0.094506078,66984427150,15774.25494,Generation X
Paraguay,2019,male,5-14 years,11.0,6530026,0.168452622,37906944075,5380.963322,Generation X
Peru,2019,male,5-14 years,,32824861,0.0,2.28E+11,7027.612207,Generation X
Uruguay,2019,male,5-14 years,3.0,3428409,0.087504146,61231149881,17688.01501,Generation X
Argentina,2018,male,5-14 years,34.0,44494502,0.076413935,5.25E+11,11795.15939,Generation X
Brazil,2018,male,5-14 years,90.0,210166592,0.042823171,1.92E+12,9151.381732,Generation X
Chile,2018,male,5-14 years,8.0,18701450,0.042777432,2.98E+11,15888.14436,Generation X
Colombia,2018,male,5-14 years,57.0,49276961,0.115672718,3.34E+11,6729.583332,Generation X
Costa Rica,2018,male,5-14 years,1.0,5040734,0.019838381,62420165100,12485.4239,Generation X
Cuba,2018,male,5-14 years,3.0,11328244,0.02648248,1.00E+11,8824.194008,Generation X
Dominican Republic,2018,male,5-14 years,7.0,10765531,0.065022338,85555378043,8050.644076,Generation X
Ecuador,2018,male,5-14 years,51.0,17015672,0.29972369,1.08E+11,6295.934662,Generation X
El Salvador,2018,male,5-14 years,0.0,6276342,0.0,26020850000,4052.624775,Generation X
Guatemala,2018,male,5-14 years,9.0,16346950,0.055056142,73208583759,4478.424646,Generation X
Mexico,2018,male,5-14 years,121.0,124013861,0.097569739,1.22E+12,9686.984927,Generation X
Nicaragua,2018,male,5-14 years,4.0,6572233,0.060862115,13025239912,2014.575189,Generation X
Panama,2018,male,5-14 years,1.0,4165255,0.024008134,64929409212,15544.99908,Generation X
Paraguay,2018,male,5-14 years,6.0,6443328,0.09311958,40225448341,5782.78455,Generation X
Peru,2018,male,5-14 years,19.0,32203944,0.058998985,2.23E+11,6957.793411,Generation X
Uruguay,2018,male,5-14 years,3.0,3427042,0.08753905,64515038268,18703.86029,Generation X
Argentina,2017,male,5-14 years,34.0,44044811,0.07719411,6.44E+11,14613.04182,Generation X
Brazil,2017,male,5-14 years,95.0,208504960,0.045562465,2.06E+12,9928.675897,Generation X
Chile,2017,male,5-14 years,4.0,18368577,0.021776319,2.77E+11,14998.81706,Generation X
Colombia,2017,male,5-14 years,67.0,48351671,0.138568117,3.12E+11,6376.706716,Generation X
Costa Rica,2017,male,5-14 years,1.0,4993842,0.020024662,60516043590,12225.57449,Generation X
Cuba,2017,male,5-14 years,3.0,11336405,0.026463416,96851000000,8541.213686,Generation X
Dominican Republic,2017,male,5-14 years,4.0,10647244,0.037568407,79997975622,7609.353275,Generation X
Ecuador,2017,male,5-14 years,50.0,16696944,0.299455996,1.04E+11,6213.503127,Generation X
El Salvador,2017,male,5-14 years,2.0,6266654,0.031914958,24979190000,3910.254403,Generation X
Guatemala,2017,male,5-14 years,7.0,16087418,0.043512265,71654134379,4454.04815,Generation X
Mexico,2017,male,5-14 years,115.0,122839258,0.09361828,1.16E+12,9287.849587,Generation X
Nicaragua,2017,male,5-14 years,5.0,6480532,0.07715416,13785876629,2159.156714,Generation X
Panama,2017,male,5-14 years,3.0,4096063,0.073241061,62202725204,15146.40851,Generation X
Paraguay,2017,male,5-14 years,7.0,6355404,0.110142487,38997129474,5678.869972,Generation X
Peru,2017,male,5-14 years,11.0,31605486,0.034804084,2.11E+11,6710.507602,Generation X
Uruguay,2017,male,5-14 years,4.0,3422200,0.116883876,64233966861,18690.89384,Generation X
Argentina,2020,male,15-24 years,,45376763,0.0,3.89E+11,8579.017773,Generation X
Brazil,2020,male,15-24 years,,213196304,0.0,1.44E+12,6796.844542,Generation X
Chile,2020,male,15-24 years,,19300315,0.0,2.53E+11,13231.70421,Generation X
Colombia,2020,male,15-24 years,,50930662,0.0,2.71E+11,5334.556042,Generation X
Costa Rica,2020,male,15-24 years,54.0,5123105,1.054048277,61846895121,12140.85415,Generation X
Cuba,2020,male,15-24 years,,11300698,0.0,1.07E+11,9477.852873,Generation X
Dominican Republic,2020,male,15-24 years,,10999664,0.0,78844702329,7268.19691,Generation X
Ecuador,2020,male,15-24 years,210.0,17588595,1.193955515,98808010000,5600.389615,Generation X
El Salvador,2020,male,15-24 years,,6292731,0.0,24638720000,3798.636521,Generation X
Guatemala,2020,male,15-24 years,134.0,16858333,0.794859136,77604632171,4603.339617,Generation X
Mexico,2020,male,15-24 years,1495.0,125998302,1.186523926,1.07E+12,8329.271313,Generation X
Nicaragua,2020,male,15-24 years,,6755895,0.0,12621505383,1905.261152,Generation X
Panama,2020,male,15-24 years,,4294396,0.0,53977036995,12509.83529,Generation X
Paraguay,2020,male,15-24 years,,6618695,0.0,35670301496,5001.07276,Generation X
Peru,2020,male,15-24 years,,33304756,0.0,2.02E+11,6126.87454,Generation X
Uruguay,2020,male,15-24 years,,3429086,0.0,53628827440,15438.41167,Generation X
Argentina,2019,male,15-24 years,694.0,44938712,1.544325525,4.52E+11,10056.63794,Generation X
Brazil,2019,male,15-24 years,1495.0,211782878,0.705911646,1.88E+12,8897.552966,Generation X
Chile,2019,male,15-24 years,,19039485,0.0,2.79E+11,14741.7144,Generation X
Colombia,2019,male,15-24 years,570.0,50187406,1.135743099,3.23E+11,6424.979492,Generation X
Costa Rica,2019,male,15-24 years,64.0,5084532,1.258719583,64072870932,12693.82796,Generation X
Cuba,2019,male,15-24 years,59.0,11316697,0.521353536,1.03E+11,9125.878679,Generation X
Dominican Republic,2019,male,15-24 years,,10881882,0.0,88941299734,8282.117131,Generation X
Ecuador,2019,male,15-24 years,262.0,17343740,1.510631502,1.08E+11,6222.524653,Generation X
El Salvador,2019,male,15-24 years,,6280217,0.0,26896660000,4167.730939,Generation X
Guatemala,2019,male,15-24 years,163.0,16604026,0.981689622,77020015201,4638.634943,Generation X
Mexico,2019,male,15-24 years,1495.0,125085311,1.195184301,1.27E+12,9950.45008,Generation X
Nicaragua,2019,male,15-24 years,76.0,6663924,1.140469189,12611218627,1926.699694,Generation X
Panama,2019,male,15-24 years,19.0,4232532,0.448903871,66984427150,15774.25494,Generation X
Paraguay,2019,male,15-24 years,122.0,6530026,1.868292714,37906944075,5380.963322,Generation X
Peru,2019,male,15-24 years,,32824861,0.0,2.28E+11,7027.612207,Generation X
Uruguay,2019,male,15-24 years,89.0,3428409,2.595956317,61231149881,17688.01501,Generation X
Argentina,2018,male,15-24 years,686.0,44494502,1.541763519,5.25E+11,11795.15939,Generation X
Brazil,2018,male,15-24 years,1495.0,210166592,0.711340459,1.92E+12,9151.381732,Generation X
Chile,2018,male,15-24 years,200.0,18701450,1.069435792,2.98E+11,15888.14436,Generation X
Colombia,2018,male,15-24 years,581.0,49276961,1.179049982,3.34E+11,6729.583332,Generation X
Costa Rica,2018,male,15-24 years,52.0,5040734,1.031595795,62420165100,12485.4239,Generation X
Cuba,2018,male,15-24 years,51.0,11328244,0.450202167,1.00E+11,8824.194008,Generation X
Dominican Republic,2018,male,15-24 years,85.0,10765531,0.789556967,85555378043,8050.644076,Generation X
Ecuador,2018,male,15-24 years,258.0,17015672,1.516249255,1.08E+11,6295.934662,Generation X
El Salvador,2018,male,15-24 years,26.0,6276342,0.414254035,26020850000,4052.624775,Generation X
Guatemala,2018,male,15-24 years,144.0,16346950,0.880898272,73208583759,4478.424646,Generation X
Mexico,2018,male,15-24 years,1495.0,124013861,1.205510407,1.22E+12,9686.984927,Generation X
Nicaragua,2018,male,15-24 years,82.0,6572233,1.247673355,13025239912,2014.575189,Generation X
Panama,2018,male,15-24 years,19.0,4165255,0.456154545,64929409212,15544.99908,Generation X
Paraguay,2018,male,15-24 years,124.0,6443328,1.924471329,40225448341,5782.78455,Generation X
Peru,2018,male,15-24 years,124.0,32203944,0.385046006,2.23E+11,6957.793411,Generation X
Uruguay,2018,male,15-24 years,71.0,3427042,2.07175751,64515038268,18703.86029,Generation X
Argentina,2017,male,15-24 years,680.0,44044811,1.543882207,6.44E+11,14613.04182,Generation X
Brazil,2017,male,15-24 years,1495.0,208504960,0.717009322,2.06E+12,9928.675897,Generation X
Chile,2017,male,15-24 years,222.0,18368577,1.208585728,2.77E+11,14998.81706,Generation X
Colombia,2017,male,15-24 years,558.0,48351671,1.154044914,3.12E+11,6376.706716,Generation X
Costa Rica,2017,male,15-24 years,42.0,4993842,0.84103582,60516043590,12225.57449,Generation X
Cuba,2017,male,15-24 years,54.0,11336405,0.476341486,96851000000,8541.213686,Generation X
Dominican Republic,2017,male,15-24 years,66.0,10647244,0.619878722,79997975622,7609.353275,Generation X
Ecuador,2017,male,15-24 years,247.0,16696944,1.479312622,1.04E+11,6213.503127,Generation X
El Salvador,2017,male,15-24 years,40.0,6266654,0.638299163,24979190000,3910.254403,Generation X
Guatemala,2017,male,15-24 years,161.0,16087418,1.000782102,71654134379,4454.04815,Generation X
Mexico,2017,male,15-24 years,1495.0,122839258,1.217037635,1.16E+12,9287.849587,Generation X
Nicaragua,2017,male,15-24 years,68.0,6480532,1.04929657,13785876629,2159.156714,Generation X
Panama,2017,male,15-24 years,22.0,4096063,0.537101114,62202725204,15146.40851,Generation X
Paraguay,2017,male,15-24 years,90.0,6355404,1.416117685,38997129474,5678.869972,Generation X
Peru,2017,male,15-24 years,72.0,31605486,0.227808552,2.11E+11,6710.507602,Generation X
Uruguay,2017,male,15-24 years,91.0,3422200,2.659108176,64233966861,18690.89384,Generation X
Argentina,2020,male,25-34 years,,45376763,0.0,3.89E+11,8579.017773,Boomers
Brazil,2020,male,25-34 years,,213196304,0.0,1.44E+12,6796.844542,Boomers
Chile,2020,male,25-34 years,,19300315,0.0,2.53E+11,13231.70421,Boomers
Colombia,2020,male,25-34 years,,50930662,0.0,2.71E+11,5334.556042,Boomers
Costa Rica,2020,male,25-34 years,65.0,5123105,1.268761815,61846895121,12140.85415,Boomers
Cuba,2020,male,25-34 years,,11300698,0.0,1.07E+11,9477.852873,Boomers
Dominican Republic,2020,male,25-34 years,,10999664,0.0,78844702329,7268.19691,Boomers
Ecuador,2020,male,25-34 years,177.0,17588595,1.006333934,98808010000,5600.389615,Boomers
El Salvador,2020,male,25-34 years,,6292731,0.0,24638720000,3798.636521,Boomers
Guatemala,2020,male,25-34 years,102.0,16858333,0.605042029,77604632171,4603.339617,Boomers
Mexico,2020,male,25-34 years,1495.0,125998302,1.186523926,1.07E+12,8329.271313,Boomers
Nicaragua,2020,male,25-34 years,,6755895,0.0,12621505383,1905.261152,Boomers
Panama,2020,male,25-34 years,,4294396,0.0,53977036995,12509.83529,Boomers
Paraguay,2020,male,25-34 years,,6618695,0.0,35670301496,5001.07276,Boomers
Peru,2020,male,25-34 years,,33304756,0.0,2.02E+11,6126.87454,Boomers
Uruguay,2020,male,25-34 years,,3429086,0.0,53628827440,15438.41167,Boomers
Argentina,2019,male,25-34 years,612.0,44938712,1.361854786,4.52E+11,10056.63794,Boomers
Brazil,2019,male,25-34 years,1495.0,211782878,0.705911646,1.88E+12,8897.552966,Boomers
Chile,2019,male,25-34 years,,19039485,0.0,2.79E+11,14741.7144,Boomers
Colombia,2019,male,25-34 years,483.0,50187406,0.962392836,3.23E+11,6424.979492,Boomers
Costa Rica,2019,male,25-34 years,61.0,5084532,1.199717103,64072870932,12693.82796,Boomers
Cuba,2019,male,25-34 years,75.0,11316697,0.662737546,1.03E+11,9125.878679,Boomers
Dominican Republic,2019,male,25-34 years,,10881882,0.0,88941299734,8282.117131,Boomers
Ecuador,2019,male,25-34 years,219.0,17343740,1.262703431,1.08E+11,6222.524653,Boomers
El Salvador,2019,male,25-34 years,,6280217,0.0,26896660000,4167.730939,Boomers
Guatemala,2019,male,25-34 years,119.0,16604026,0.71669365,77020015201,4638.634943,Boomers
Mexico,2019,male,25-34 years,1495.0,125085311,1.195184301,1.27E+12,9950.45008,Boomers
Nicaragua,2019,male,25-34 years,85.0,6663924,1.275524751,12611218627,1926.699694,Boomers
Panama,2019,male,25-34 years,22.0,4232532,0.51978343,66984427150,15774.25494,Boomers
Paraguay,2019,male,25-34 years,81.0,6530026,1.240423851,37906944075,5380.963322,Boomers
Peru,2019,male,25-34 years,,32824861,0.0,2.28E+11,7027.612207,Boomers
Uruguay,2019,male,25-34 years,97.0,3428409,2.829300705,61231149881,17688.01501,Boomers
Argentina,2018,male,25-34 years,581.0,44494502,1.305779307,5.25E+11,11795.15939,Boomers
Brazil,2018,male,25-34 years,1495.0,210166592,0.711340459,1.92E+12,9151.381732,Boomers
Chile,2018,male,25-34 years,327.0,18701450,1.748527521,2.98E+11,15888.14436,Boomers
Colombia,2018,male,25-34 years,491.0,49276961,0.996408849,3.34E+11,6729.583332,Boomers
Costa Rica,2018,male,25-34 years,71.0,5040734,1.408525028,62420165100,12485.4239,Boomers
Cuba,2018,male,25-34 years,87.0,11328244,0.767991932,1.00E+11,8824.194008,Boomers
Dominican Republic,2018,male,25-34 years,120.0,10765531,1.114668659,85555378043,8050.644076,Boomers
Ecuador,2018,male,25-34 years,206.0,17015672,1.21064863,1.08E+11,6295.934662,Boomers
El Salvador,2018,male,25-34 years,45.0,6276342,0.716978138,26020850000,4052.624775,Boomers
Guatemala,2018,male,25-34 years,117.0,16346950,0.715729846,73208583759,4478.424646,Boomers
Mexico,2018,male,25-34 years,1495.0,124013861,1.205510407,1.22E+12,9686.984927,Boomers
Nicaragua,2018,male,25-34 years,72.0,6572233,1.095518068,13025239912,2014.575189,Boomers
Panama,2018,male,25-34 years,13.0,4165255,0.312105741,64929409212,15544.99908,Boomers
Paraguay,2018,male,25-34 years,78.0,6443328,1.210554546,40225448341,5782.78455,Boomers
Peru,2018,male,25-34 years,72.0,32203944,0.2235751,2.23E+11,6957.793411,Boomers
Uruguay,2018,male,25-34 years,86.0,3427042,2.509452758,64515038268,18703.86029,Boomers
Argentina,2017,male,25-34 years,515.0,44044811,1.16926373,6.44E+11,14613.04182,Boomers
Brazil,2017,male,25-34 years,1495.0,208504960,0.717009322,2.06E+12,9928.675897,Boomers
Chile,2017,male,25-34 years,321.0,18368577,1.747549633,2.77E+11,14998.81706,Boomers
Colombia,2017,male,25-34 years,472.0,48351671,0.976181361,3.12E+11,6376.706716,Boomers
Costa Rica,2017,male,25-34 years,57.0,4993842,1.141405755,60516043590,12225.57449,Boomers
Cuba,2017,male,25-34 years,108.0,11336405,0.952682971,96851000000,8541.213686,Boomers
Dominican Republic,2017,male,25-34 years,105.0,10647244,0.986170694,79997975622,7609.353275,Boomers
Ecuador,2017,male,25-34 years,236.0,16696944,1.413432302,1.04E+11,6213.503127,Boomers
El Salvador,2017,male,25-34 years,44.0,6266654,0.702129079,24979190000,3910.254403,Boomers
Guatemala,2017,male,25-34 years,95.0,16087418,0.5905236,71654134379,4454.04815,Boomers
Mexico,2017,male,25-34 years,1495.0,122839258,1.217037635,1.16E+12,9287.849587,Boomers
Nicaragua,2017,male,25-34 years,76.0,6480532,1.172743225,13785876629,2159.156714,Boomers
Panama,2017,male,25-34 years,17.0,4096063,0.415032679,62202725204,15146.40851,Boomers
Paraguay,2017,male,25-34 years,64.0,6355404,1.00701702,38997129474,5678.869972,Boomers
Peru,2017,male,25-34 years,70.0,31605486,0.221480537,2.11E+11,6710.507602,Boomers
Uruguay,2017,male,25-34 years,96.0,3422200,2.805213021,64233966861,18690.89384,Boomers
Argentina,2020,male,35-54 years,,45376763,0.0,3.89E+11,8579.017773,Silent
Brazil,2020,male,35-54 years,,213196304,0.0,1.44E+12,6796.844542,Silent
Chile,2020,male,35-54 years,,19300315,0.0,2.53E+11,13231.70421,Silent
Colombia,2020,male,35-54 years,,50930662,0.0,2.71E+11,5334.556042,Silent
Costa Rica,2020,male,35-54 years,96.0,5123105,1.873863604,61846895121,12140.85415,Silent
Cuba,2020,male,35-54 years,,11300698,0.0,1.07E+11,9477.852873,Silent
Dominican Republic,2020,male,35-54 years,,10999664,0.0,78844702329,7268.19691,Silent
Ecuador,2020,male,35-54 years,224.0,17588595,1.273552549,98808010000,5600.389615,Silent
El Salvador,2020,male,35-54 years,,6292731,0.0,24638720000,3798.636521,Silent
Guatemala,2020,male,35-54 years,114.0,16858333,0.676223444,77604632171,4603.339617,Silent
Mexico,2020,male,35-54 years,1495.0,125998302,1.186523926,1.07E+12,8329.271313,Silent
Nicaragua,2020,male,35-54 years,,6755895,0.0,12621505383,1905.261152,Silent
Panama,2020,male,35-54 years,,4294396,0.0,53977036995,12509.83529,Silent
Paraguay,2020,male,35-54 years,,6618695,0.0,35670301496,5001.07276,Silent
Peru,2020,male,35-54 years,,33304756,0.0,2.02E+11,6126.87454,Silent
Uruguay,2020,male,35-54 years,,3429086,0.0,53628827440,15438.41167,Silent
Argentina,2019,male,35-54 years,680.0,44938712,1.513171984,4.52E+11,10056.63794,Silent
Brazil,2019,male,35-54 years,1495.0,211782878,0.705911646,1.88E+12,8897.552966,Silent
Chile,2019,male,35-54 years,,19039485,0.0,2.79E+11,14741.7144,Silent
Colombia,2019,male,35-54 years,692.0,50187406,1.378831972,3.23E+11,6424.979492,Silent
Costa Rica,2019,male,35-54 years,128.0,5084532,2.517439166,64072870932,12693.82796,Silent
Cuba,2019,male,35-54 years,366.0,11316697,3.234159225,1.03E+11,9125.878679,Silent
Dominican Republic,2019,male,35-54 years,,10881882,0.0,88941299734,8282.117131,Silent
Ecuador,2019,male,35-54 years,243.0,17343740,1.401081889,1.08E+11,6222.524653,Silent
El Salvador,2019,male,35-54 years,,6280217,0.0,26896660000,4167.730939,Silent
Guatemala,2019,male,35-54 years,129.0,16604026,0.776920007,77020015201,4638.634943,Silent
Mexico,2019,male,35-54 years,1495.0,125085311,1.195184301,1.27E+12,9950.45008,Silent
Nicaragua,2019,male,35-54 years,71.0,6663924,1.065438321,12611218627,1926.699694,Silent
Panama,2019,male,35-54 years,22.0,4232532,0.51978343,66984427150,15774.25494,Silent
Paraguay,2019,male,35-54 years,81.0,6530026,1.240423851,37906944075,5380.963322,Silent
Peru,2019,male,35-54 years,,32824861,0.0,2.28E+11,7027.612207,Silent
Uruguay,2019,male,35-54 years,185.0,3428409,5.396088973,61231149881,17688.01501,Silent
Argentina,2018,male,35-54 years,701.0,44494502,1.57547555,5.25E+11,11795.15939,Silent
Brazil,2018,male,35-54 years,1495.0,210166592,0.711340459,1.92E+12,9151.381732,Silent
Chile,2018,male,35-54 years,560.0,18701450,2.994420219,2.98E+11,15888.14436,Silent
Colombia,2018,male,35-54 years,658.0,49276961,1.335309619,3.34E+11,6729.583332,Silent
Costa Rica,2018,male,35-54 years,124.0,5040734,2.459959204,62420165100,12485.4239,Silent
Cuba,2018,male,35-54 years,364.0,11328244,3.213207625,1.00E+11,8824.194008,Silent
Dominican Republic,2018,male,35-54 years,198.0,10765531,1.839203287,85555378043,8050.644076,Silent
Ecuador,2018,male,35-54 years,244.0,17015672,1.433972164,1.08E+11,6295.934662,Silent
El Salvador,2018,male,35-54 years,67.0,6276342,1.067500783,26020850000,4052.624775,Silent
Guatemala,2018,male,35-54 years,108.0,16346950,0.660673704,73208583759,4478.424646,Silent
Mexico,2018,male,35-54 years,1495.0,124013861,1.205510407,1.22E+12,9686.984927,Silent
Nicaragua,2018,male,35-54 years,70.0,6572233,1.065087011,13025239912,2014.575189,Silent
Panama,2018,male,35-54 years,41.0,4165255,0.984333492,64929409212,15544.99908,Silent
Paraguay,2018,male,35-54 years,60.0,6443328,0.931195804,40225448341,5782.78455,Silent
Peru,2018,male,35-54 years,82.0,32203944,0.254627197,2.23E+11,6957.793411,Silent
Uruguay,2018,male,35-54 years,171.0,3427042,4.989725834,64515038268,18703.86029,Silent
Argentina,2017,male,35-54 years,667.0,44044811,1.514366812,6.44E+11,14613.04182,Silent
Brazil,2017,male,35-54 years,1495.0,208504960,0.717009322,2.06E+12,9928.675897,Silent
Chile,2017,male,35-54 years,577.0,18368577,3.141234076,2.77E+11,14998.81706,Silent
Colombia,2017,male,35-54 years,632.0,48351671,1.307090297,3.12E+11,6376.706716,Silent
Costa Rica,2017,male,35-54 years,79.0,4993842,1.581948328,60516043590,12225.57449,Silent
Cuba,2017,male,35-54 years,365.0,11336405,3.219715598,96851000000,8541.213686,Silent
Dominican Republic,2017,male,35-54 years,220.0,10647244,2.066262406,79997975622,7609.353275,Silent
